X,Y,Slope_UTM,TWI_UTM,Flowlog_UT,RiverDist_,RiverDC_UT,DEMC_UTM,population_density,road_density,latitude,longitude,lat,lon
562442.124146544,2076961.4479204,2.15075,10.32565,1.17503,92.17072,9.96112,3.0,0.45633,0.00866,18.78336446082894,105.59250396517163,18.78336446082894,105.59250396517163
562442.609681843,2076045.38939326,0.0,0.0,0.0,342.84058,0.4455,5.0,0.0,0.00283,18.77508564568806,105.59247963623372,18.77508564568806,105.59247963623372
562444.220823297,2076329.16362665,1.40662,5.26449,0.25798,92.79988,4.32385,5.0,0.0,0.00518,18.77765018335073,105.59250388507384,18.77765018335073,105.59250388507384
562458.395135528,2077208.94235719,0.83796,12.22859,2.02921,131.23885,9.43591,3.0,0.91165,0.0099,18.785600679577982,105.59266617432593,18.785600679577982,105.59266617432593
562459.404134972,2076059.62660627,1.71924,5.51859,0.30103,337.88275,0.57225,6.0,0.0,0.00327,18.77521380809886,105.59263943192236,18.77521380809886,105.59263943192236
562461.299464571,2076264.42680411,3.40998,7.61547,0.54632,153.32297,3.15211,2.0,0.0,0.00499,18.77706461588457,105.5926638846309,18.77706461588457,105.5926638846309
562464.288716775,2076494.9034966,4.65121,8.02322,0.6557,62.90295,7.27692,2.0,0.08512,0.00566,18.779147439484017,105.59269952919851,18.779147439484017,105.59269952919851
562465.264258965,2079013.19229629,0.0,0.0,0.0,24.12218,14.77511,3.0,0.0,0.00262,18.801906201041835,105.59278841726969,18.801906201041835,105.59278841726969
562465.814296458,2076369.76143583,2.7294,4.87567,0.30919,92.17072,4.85209,5.0,0.0,0.00513,18.778016432872516,105.59271005003927,18.778016432872516,105.59271005003927
562469.254690308,2076216.25760746,1.67873,15.29498,0.0,203.54317,2.2543,1.0,0.0,0.00466,18.77662905139879,105.59273784282284,18.77662905139879,105.59273784282284
562470.944931959,2077948.77348608,3.06354,8.53189,0.92675,43.15107,18.04232,3.0,0.10789,0.00985,18.79228645491342,105.59280864863072,18.79228645491342,105.59280864863072
562474.618911659,2076996.52229379,2.20971,5.07269,0.2582,72.36654,10.3565,5.0,0.27428,0.00907,18.78368046417859,105.59281339970953,18.78368046417859,105.59281339970953
562476.610593128,2077523.00492188,1.66602,9.68981,1.07901,208.34637,10.60747,5.0,1.61595,0.01032,18.78843844212016,105.59284894422701,18.78843844212016,105.59284894422701
562485.281885768,2079103.13655676,0.0,0.0,0.0,15.25621,14.41087,5.0,0.0,0.00195,18.802718459160868,105.592981221995,18.802718459160868,105.592981221995
562490.52016145,2077375.17165539,1.87302,6.96035,0.47537,146.72949,10.14354,6.0,2.07138,0.00987,18.787101993980155,105.59297625298598,18.787101993980155,105.59297625298598
562496.007664615,2076510.74340835,2.71728,10.02609,0.97679,86.97375,7.33625,1.0,0.05457,0.00562,18.779289636434093,105.59300098690775,18.779289636434093,105.59300098690775
562503.82891421,2079064.5938571,0.0,0.0,0.0,0.0,13.62459,5.0,0.0,0.00216,18.80236957449232,105.59315600465027,18.80236957449232,105.59315600465027
562504.955049459,2076367.02974524,4.2358,8.39345,0.55057,136.45566,4.67604,2.0,0.0,0.00524,18.77799056711609,105.59308133798831,18.77799056711609,105.59308133798831
562507.660569204,2077121.36919223,3.09837,4.82419,0.23858,72.36654,10.52759,5.0,0.20243,0.01025,18.784807761466,105.59313086416212,18.784807761466,105.59313086416212
562515.614687919,2078189.29932447,2.80549,7.49999,0.67947,75.51437,19.55059,3.0,0.0,0.00619,18.794458836955403,105.59324013204298,18.794458836955403,105.59324013204298
562515.961185851,2076017.84462308,0.0,0.0,0.0,396.66138,0.23491,0.0,0.0,0.00361,18.774834504434043,105.59317472526355,18.774834504434043,105.59317472526355
562520.678657737,2076960.6389711,2.12356,8.58168,0.77062,10.78777,10.8028,3.0,0.16173,0.00942,18.783354784560746,105.59324930204848,18.783354784560746,105.59324930204848
562524.60602243,2076186.24650654,1.77623,5.44108,0.31247,252.76546,1.57494,4.0,0.0,0.00448,18.776356162068936,105.59326207258795,18.776356162068936,105.59326207258795
562524.640784005,2076153.9171615,2.13561,7.41813,0.30885,278.39963,1.19147,3.0,0.0,0.00434,18.776063987279862,105.59326138006108,18.776063987279862,105.59326138006108
562528.919587132,2076695.14324601,0.10665,5.95527,0.32688,58.0939,9.66564,6.0,0.58236,0.0078,18.780955142456897,105.59331909641634,18.780955142456897,105.59331909641634
562538.968538195,2076598.35313128,4.22274,12.11923,1.93487,96.48872,8.51387,0.0,0.20352,0.00654,18.780080107536033,105.59341138195023,18.780080107536033,105.59341138195023
562539.525956814,2078070.11730897,1.64944,7.88862,0.0,155.58337,20.13638,3.0,0.0,0.00731,18.79338102056054,105.59346325435034,18.79338102056054,105.59346325435034
562543.450479426,2077816.4594356,2.09187,13.45209,2.4438,15.25621,15.85958,1.0,0.0,0.00985,18.791088494490076,105.59349246235118,18.791088494490076,105.59349246235118
562544.581165918,2077858.45264769,1.21054,13.814,2.52749,34.11391,16.91273,0.0,0.0,0.00965,18.79146796989442,105.59350452096338,18.79146796989442,105.59350452096338
562547.859432322,2077986.59120232,1.00456,13.8605,0.0,107.87766,19.49752,1.0,0.0,0.0087,18.79262591044221,105.59353968586518,18.79262591044221,105.59353968586518
562549.671771223,2076140.6600884,1.70939,6.83787,0.30511,308.53766,0.9845,5.0,0.0,0.00429,18.775943423496685,105.5934984563042,18.775943423496685,105.5934984563042
562563.252604567,2076563.14675542,2.7763,13.01546,2.16651,130.34908,7.44045,-1.0,0.04915,0.00642,18.77976120108835,105.59364068192535,18.77976120108835,105.59364068192535
562564.591886751,2076685.07839302,2.23428,5.64792,0.35455,102.34174,9.1629,5.0,0.29901,0.00813,18.780863107092088,105.59365724869264,18.780863107092088,105.59365724869264
562567.675254414,2076446.8605199,3.38511,9.16532,1.12495,177.9164,5.4101,1.0,0.0,0.00573,18.778710141087828,105.59367896468605,18.778710141087828,105.59367896468605
562572.955798119,2077639.86057161,7.79676,5.12279,0.39651,72.36654,13.00451,10.0,0.42079,0.00924,18.789491609671156,105.59376684168534,18.789491609671156,105.59376684168534
562578.302761016,2076091.32430219,1.34218,14.49572,0.0,362.47534,0.50182,3.0,0.0,0.00427,18.775496692567344,105.59376854735817,18.775496692567344,105.59376854735817
562579.155997245,2077687.87616374,7.66049,5.3191,0.42789,24.12218,13.73444,9.0,0.21597,0.00933,18.78992535883276,105.59382719524504,18.78992535883276,105.59382719524504
562582.144082071,2076331.19340049,2.28761,8.8882,0.33639,218.43562,3.39662,2.0,0.0,0.00511,18.777664373304656,105.59381258644619,18.777664373304656,105.59381258644619
562583.651775745,2078215.49044432,0.0,0.0,0.0,43.15107,18.30442,0.0,0.0,0.00522,18.794693484216182,105.5938865723848,18.794693484216182,105.5938865723848
562602.478322427,2078162.90161992,0.6469,13.49414,0.0,76.28103,18.68083,2.0,0.0,0.0055,18.79421764983413,105.5940635525017,18.79421764983413,105.5940635525017
562606.282305646,2076329.79000734,2.64341,9.46746,0.43375,238.79739,2.99936,2.0,0.0,0.00502,18.77765096232628,105.594041569177,18.77765096232628,105.594041569177
562608.075723243,2076957.17502347,2.1357,10.26375,1.26305,68.22783,10.33894,1.0,0.24089,0.00982,18.783320844227426,105.59407845696455,18.783320844227426,105.59407845696455
562611.020402275,2076192.92142379,3.06922,6.15691,0.41155,315.06927,1.1567,5.0,0.0,0.00461,18.776413881365922,105.59408219057568,18.776413881365922,105.59408219057568
562614.713428331,2077402.53839077,0.93634,9.60798,1.0049,38.89584,11.87323,4.0,1.4264,0.01019,18.787345573407915,105.59415555072115,18.787345573407915,105.59415555072115
562615.099930709,2077287.40941869,2.94238,7.21225,0.55504,10.78777,11.60134,4.0,0.77371,0.0105,18.786305094671107,105.59415556970205,18.786305094671107,105.59415556970205
562619.559853316,2077452.73618803,1.86083,7.6625,0.58112,43.15107,12.01044,5.0,1.43314,0.01003,18.787799084870677,105.59420312792032,18.787799084870677,105.59420312792032
562629.765233726,2077804.65604318,1.28436,8.06617,1.01067,82.15718,15.84795,3.0,0.0,0.0087,18.79097921784495,105.59431112063324,18.79097921784495,105.59431112063324
562640.726692132,2076909.23674338,2.73733,9.95827,1.13661,112.62759,9.46079,2.0,0.43065,0.00979,18.78288662100742,105.59438674526929,18.78288662100742,105.59438674526929
562642.901192222,2077678.49387614,2.99559,5.77678,0.36122,10.78777,13.68557,5.0,0.06687,0.00876,18.78983864311648,105.59443176566471,18.78983864311648,105.59443176566471
562655.519194413,2076852.53503877,1.28047,5.32483,0.28824,140.24097,8.82089,6.0,0.54244,0.00945,18.78237373796757,105.59452530555963,18.78237373796757,105.59452530555963
562656.604309406,2076229.98385506,1.80675,9.97401,0.0,328.09711,1.1335,1.0,0.0,0.00485,18.77674745444651,105.59451586898912,18.77674745444651,105.59451586898912
562657.638403751,2076768.04815239,1.27298,8.16481,0.6201,160.37167,8.12392,4.0,0.29923,0.00948,18.781610131484204,105.59454273511952,18.781610131484204,105.59454273511952
562662.219457375,2078004.67255567,1.73918,7.95469,0.0,107.87766,18.56283,3.0,0.0,0.00626,18.792785866536526,105.59462542074625,18.792785866536526,105.59462542074625
562669.832741526,2077300.27888498,1.75697,7.42849,0.65363,32.3633,11.44469,2.0,0.52832,0.01062,18.786419748575884,105.59467531761969,18.786419748575884,105.59467531761969
562678.715687993,2077728.59518371,1.7666,15.54209,3.15271,69.07541,14.15193,1.0,0.0,0.00827,18.790290346727236,105.59477319311117,18.790290346727236,105.59477319311117
562680.071770943,2077637.33275493,2.4816,9.74937,1.26491,10.78777,12.96316,3.0,0.0909,0.0085,18.789465530641188,105.5947831651379,18.789465530641188,105.5947831651379
562685.355078522,2076946.15934792,3.36067,10.1312,1.13004,143.92676,8.84547,3.0,1.48216,0.01012,18.783218957872336,105.59481137035209,18.783218957872336,105.59481137035209
562688.082547444,2076662.85168554,0.79558,12.30626,2.0038,222.39551,6.1474,3.0,0.00176,0.00929,18.78065850855492,105.59482826416443,18.78065850855492,105.59482826416443
562691.182296662,2077803.28464722,2.11472,4.89099,0.15168,130.34908,15.36673,5.0,0.0,0.00771,18.790964968472352,105.59489385734582,18.790964968472352,105.59489385734582
562701.198016393,2077751.28350507,2.23837,14.04056,2.835,99.45829,14.28597,1.0,0.0,0.00791,18.790494710627293,105.59498724489183,18.790494710627293,105.59498724489183
562703.410226377,2076884.52301578,3.44007,7.07352,0.4742,173.94751,7.69852,5.0,1.2337,0.0101,18.782661379737657,105.59498073042865,18.782661379737657,105.59498073042865
562704.46339602,2078136.05521478,0.0,0.0,0.0,10.78777,16.65147,4.0,0.0,0.00421,18.79397194686554,105.59503044458984,18.79397194686554,105.59503044458984
562711.158438209,2077547.90979207,1.42732,5.76254,0.32231,10.78777,11.75308,6.0,0.34862,0.00875,18.788656439868266,105.59507530214589,18.788656439868266,105.59507530214589
562714.590568123,2076750.87195061,2.2162,6.35715,0.56014,228.58868,6.19049,4.0,0.49523,0.01022,18.781453182731436,105.59508257349607,18.781453182731436,105.59508257349607
562723.992653758,2078004.00153139,1.0522,5.84276,0.31313,62.90295,17.00524,5.0,0.0,0.00499,18.79277793477997,105.59521156520428,18.79277793477997,105.59521156520428
562724.873868947,2077674.4621074,1.55449,12.3848,2.49927,68.22783,12.77726,1.0,0.0,0.00755,18.78979972910486,105.59520946273682,18.78979972910486,105.59520946273682
562732.285507622,2076311.65603459,0.93179,8.82317,0.0,368.99838,1.13511,3.0,0.0,0.00578,18.777483273730844,105.59523653124484,18.777483273730844,105.59523653124484
562732.815990685,2077018.9691633,4.9564,6.78401,0.49078,165.02109,8.41049,4.0,1.96384,0.01009,18.78387553535517,105.5952640126325,18.78387553535517,105.5952640126325
562734.293488873,2076681.57875938,2.00707,8.84231,0.89763,256.42227,5.12415,3.0,0.12643,0.01027,18.78082635634668,105.59526732268701,18.78082635634668,105.59526732268701
562734.295197986,2077537.34748326,1.82244,5.20072,0.26812,34.11391,11.33022,6.0,0.2612,0.00849,18.788560284446078,105.5952945060703,18.788560284446078,105.5952945060703
562740.940995016,2076138.91544371,1.61217,8.67871,0.0,451.80011,0.10504,3.0,0.0,0.00511,18.775921884192876,105.59531317410627,18.775921884192876,105.59531317410627
562740.991450999,2077446.7998109,0.83646,10.2034,1.31404,65.61942,10.65721,3.0,0.4298,0.00895,18.78774176628755,105.59535516976234,18.78774176628755,105.59535516976234
562778.590301994,2077356.01585574,1.05546,13.4994,2.49337,122.99947,9.41849,0.0,0.1543,0.0091,18.786920177735578,105.5957090500063,18.786920177735578,105.5957090500063
562780.619305701,2077763.14088479,1.44847,5.5034,0.19918,168.5103,13.12298,5.0,0.0,0.0064,18.79059946801511,105.59574123997221,18.79059946801511,105.59574123997221
562786.660310134,2076273.51502984,0.54402,9.5955,0.0,429.88943,0.32329,1.0,0.0,0.00608,18.777136933710565,105.59575123575434,18.777136933710565,105.59575123575434
562796.073415063,2077878.90889209,2.2089,5.42688,0.31247,101.77158,14.49852,6.0,0.0,0.00511,18.791645241655424,105.5958915623505,18.791645241655424,105.5958915623505
562797.653856988,2077806.61922448,0.24664,6.12812,0.32287,168.85526,13.67055,5.0,0.0,0.00612,18.790991883368665,105.59590426087762,18.790991883368665,105.59590426087762
562803.86523437,2077168.58419351,0.66397,7.83496,0.50834,201.5321,7.51314,3.0,1.47038,0.01056,18.785225517418322,105.59594291815176,18.785225517418322,105.59594291815176
562805.147907385,2077546.85188357,2.80621,4.55822,0.09682,107.87766,9.67386,6.0,0.0,0.00765,18.78864403548642,105.59596711260747,18.78864403548642,105.59596711260747
562805.419839452,2076401.34769129,0.4829,10.12784,1.46861,416.41336,0.77886,3.0,0.0,0.00727,18.778291642374153,105.59593328941045,18.778291642374153,105.59593328941045
562812.532279058,2077509.0280378,3.00627,5.90156,0.33868,126.26756,9.10287,4.0,0.00658,0.008,18.788301982682626,105.59603597863556,18.788301982682626,105.59603597863556
562814.344040144,2076567.23481838,0.54043,5.71948,0.29606,371.98248,1.76983,6.0,0.00006,0.00938,18.779790562090202,105.59602323495689,18.779790562090202,105.59602323495689
562815.131821643,2076972.99184394,1.44918,6.07985,0.31041,259.3555,5.24647,6.0,3.25961,0.01056,18.783457529329297,105.59604360486881,18.783457529329297,105.59604360486881
562819.672730992,2076166.54619543,0.89611,10.36293,0.0,501.83411,0.00502,3.0,0.0,0.00569,18.776169213541802,105.59606106286547,18.776169213541802,105.59606106286547
562823.451063232,2076488.65658564,3.03294,9.1865,0.89025,406.65732,0.96901,3.0,0.0,0.00867,18.77908014286185,105.59610714758631,18.77908014286185,105.59610714758631
562823.678500113,2076509.0100635,2.24799,6.26656,0.36912,399.14737,1.10157,5.0,0.0,0.00907,18.779264078671368,105.59610995239453,18.779264078671368,105.59610995239453
562824.315804672,2077426.90828702,1.34011,8.33538,0.764,154.45732,8.3514,2.0,0.02708,0.00852,18.787559476803846,105.59614517826842,18.787559476803846,105.59614517826842
562833.987969946,2076101.85121555,2.06845,6.75371,0.42174,551.33826,0.0,4.0,0.0,0.00524,18.775584105112717,105.59619483087818,18.775584105112717,105.59619483087818
562838.542286536,2076221.34968297,3.0806,10.26254,0.0,498.8103,0.01461,2.0,0.0,0.00588,18.776663924046357,105.59624184022272,18.776663924046357,105.59624184022272
562844.443538318,2077286.7808343,1.18385,14.04388,2.41841,211.94598,7.07409,1.0,0.35057,0.00989,18.786292479208377,105.59633170745245,18.786292479208377,105.59633170745245
562845.372736827,2076370.68644169,1.682,5.73227,0.34093,467.37308,0.19618,5.0,0.0,0.00736,18.778013334767003,105.5963113951962,18.778013334767003,105.5963113951962
562848.399488037,2076073.44593102,1.26782,11.41936,0.0,577.52344,0.0,3.0,0.0,0.0054,18.775326958591183,105.59633066497388,18.775326958591183,105.59633066497388
562848.548185669,2077533.97764523,3.11503,12.26286,2.07819,151.41351,8.36573,2.0,0.0,0.00791,18.788526371351633,105.5963785180716,18.788526371351633,105.5963785180716
562853.568144243,2077201.6244902,2.0057,7.86795,0.88229,232.87587,6.06243,3.0,1.17854,0.0102,18.78552261071081,105.59641557876984,18.78552261071081,105.59641557876984
562855.189776,2077817.83424245,1.98877,8.8512,0.84903,136.45566,12.55472,4.0,0.0,0.00501,18.7910914950644,105.59645057007981,18.7910914950644,105.59645057007981
562863.769765289,2076477.03409893,2.62924,8.94817,0.98629,440.71692,0.45392,3.0,0.02041,0.00882,18.778973884876628,105.59648933105618,18.778973884876628,105.59648933105618
562873.422232999,2075904.71145608,0.0,0.0,0.0,694.53448,0.0,7.0,0.0,0.00553,18.77380127786478,105.59656271616024,18.77380127786478,105.59656271616024
562876.191815878,2077942.22394598,0.0,0.0,0.0,21.57553,13.21869,4.0,0.0,0.00343,18.792215017426496,105.59665381588837,18.792215017426496,105.59665381588837
562876.270703739,2076429.22951003,1.86493,12.34847,2.11334,481.11502,0.13287,2.0,0.0,0.00831,18.77854147661916,105.59660642227435,18.77854147661916,105.59660642227435
562884.91515523,2077762.47034421,2.24345,4.70077,0.25298,178.56932,11.08987,6.0,0.0,0.00544,18.79059024851398,105.59673086877103,18.79059024851398,105.59673086877103
562885.461865201,2076296.45007406,0.60003,8.68407,0.65117,518.37433,0.00223,4.0,0.0,0.00679,18.777341216124043,105.59668940627232,18.777341216124043,105.59668940627232
562891.756552505,2077431.31251037,0.84009,12.36126,2.12953,214.94472,6.3096,1.0,0.0,0.00833,18.78759723599783,105.59678524369339,18.78759723599783,105.59678524369339
562893.695671775,2077284.02604521,1.84285,13.03542,2.36898,256.42227,5.65065,1.0,0.31139,0.01045,18.786266090526745,105.59679895513698,18.786266090526745,105.59679895513698
562897.372638218,2077912.16320988,1.63081,5.88978,0.32929,34.11391,12.68041,5.0,0.0,0.00378,18.791942704419085,105.5968538427035,18.791942704419085,105.5968538427035
562904.027510237,2077320.38039202,1.7324,10.97565,1.78867,256.42227,5.48663,2.0,0.15837,0.01039,18.78659432606112,105.59689814748126,18.78659432606112,105.59689814748126
562911.194138246,2077092.22686005,2.16348,6.47985,0.377,326.49704,3.33959,6.0,3.11863,0.01084,18.78453219380389,105.59695888532858,18.78453219380389,105.59695888532858
562914.623107654,2076322.05026753,0.53581,5.89101,0.28857,544.22119,0.0,5.0,0.0,0.00725,18.77757169184333,105.59696690661052,18.77757169184333,105.59696690661052
562914.7058766,2077829.50843106,2.04628,10.0841,0.95561,106.24718,11.62062,2.0,0.0,0.00469,18.791195194782304,105.5970156842583,18.791195194782304,105.5970156842583
562917.403532985,2076754.64707101,1.92145,6.22033,0.34116,416.69275,0.90204,4.0,2.37981,0.0107,18.78148116081228,105.5970070564585,18.78148116081228,105.5970070564585
562917.507116214,2077194.09211186,1.15906,5.37511,0.27981,298.37488,4.29021,5.0,1.18549,0.01093,18.78545259954268,105.59702202953763,18.78545259954268,105.59702202953763
562918.031893579,2075991.4025086,2.35986,6.47289,0.0,673.43665,0.0,4.0,0.0,0.00557,18.774583389140734,105.59698872792463,18.774583389140734,105.59698872792463
562921.853377345,2077454.65480723,1.23791,8.17344,0.90012,241.22179,5.35409,2.0,0.0,0.0088,18.787807276963306,105.59707156694789,18.787807276963306,105.59707156694789
562930.982633803,2076808.87949095,0.0286,8.90271,0.90552,421.27573,0.79417,5.0,3.65738,0.01085,18.781970869367715,105.59713762661168,18.781970869367715,105.59713762661168
562934.477822358,2077735.47669088,1.88764,5.22688,0.28605,195.37477,9.39886,6.0,0.0,0.00551,18.790344792885758,105.59720030258825,18.790344792885758,105.59720030258825
562940.45676906,2077096.36175866,1.65966,8.21111,0.84315,347.89502,2.49152,5.0,2.58882,0.01124,18.784568675048998,105.59723667644887,18.784568675048998,105.59723667644887
562941.87857549,2077399.74821265,1.28324,6.56712,0.35269,276.51215,4.41468,3.0,0.0,0.0096,18.787310456680146,105.59725983121774,18.787310456680146,105.59725983121774
562947.466079918,2076220.3837494,0.42065,11.45685,1.35813,600.4436,0.0,3.0,0.0,0.0063,18.776651894214034,105.59727528850875,18.776651894214034,105.59727528850875
562947.613926224,2077305.36884447,1.35476,10.88602,1.98882,303.78625,4.0232,3.0,0.1208,0.01061,18.78645733864102,105.59731124540714,18.78645733864102,105.59731124540714
562949.214975567,2076427.40767374,1.54811,11.92239,1.952,541.11163,0.0,2.0,0.04279,0.00847,18.778522800864447,105.5972984739118,18.778522800864447,105.5972984739118
562954.067865019,2076318.77517634,1.34415,5.78469,0.30373,586.22351,0.0,5.0,0.0,0.00725,18.777540897518637,105.59734105981249,18.777540897518637,105.59734105981249
562957.039377769,2077484.4782773,1.20008,11.48146,1.69053,266.8746,4.56547,2.0,0.00942,0.00889,18.788075735957435,105.59740638723059,18.788075735957435,105.59740638723059
562957.584729468,2077881.63184437,1.94187,5.7811,0.31695,43.15107,11.42377,4.0,0.0,0.00394,18.791664953468526,105.597424218939,18.791664953468526,105.597424218939
562959.348272439,2076606.57023978,1.55751,8.88766,0.88386,494.94574,0.03634,3.0,1.63821,0.01013,18.780141658392676,105.59740032676773,18.780141658392676,105.59740032676773
562970.595064531,2076862.88909423,0.67975,9.19437,0.9437,437.13754,0.53559,5.0,4.63743,0.01093,18.782457774242992,105.59751520552562,18.782457774242992,105.59751520552562
562971.010375679,2076922.49261113,0.7495,9.57709,0.77293,419.61499,0.81549,5.0,4.67896,0.0109,18.7829964226269,105.59752104524256,18.7829964226269,105.59752104524256
562977.784990148,2077797.0020146,2.24994,6.01156,0.31919,131.23885,9.75197,4.0,0.0,0.00479,18.790899507023457,105.59761319962296,18.790899507023457,105.59761319962296
562982.749948159,2077499.10902286,1.42985,10.89028,1.61106,285.62128,4.01387,0.0,0.07559,0.00831,18.788207179349136,105.59765081430345,18.788207179349136,105.59765081430345
562988.704890426,2076989.85103646,0.8224,5.68813,0.27089,423.89197,0.77788,6.0,4.27032,0.01103,18.783604630725694,105.59769108552199,18.783604630725694,105.59769108552199
562991.758953684,2077650.38579058,1.92279,5.26906,0.2966,282.34286,6.1966,6.0,0.0,0.00618,18.789574053914826,105.59774112179592,18.789574053914826,105.59774112179592
562993.224162409,2076865.79274968,0.5006,6.23522,0.30776,455.26419,0.28345,6.0,5.06776,0.01105,18.782483328908103,105.59773001235476,18.782483328908103,105.59773001235476
562994.956233161,2077606.95121719,1.54854,4.66155,0.27813,302.82703,5.03327,7.0,0.0,0.00646,18.789181421378334,105.59777007517653,18.789181421378334,105.59777007517653
562997.515370987,2076033.5971016,2.59718,5.06537,0.3541,724.06726,0.0,7.0,0.0,0.00571,18.774962308506723,105.59774420946789,18.774962308506723,105.59774420946789
562999.321036816,2076559.97336617,1.62737,10.04529,1.25534,552.28729,0.0,2.0,1.73132,0.00983,18.779719330530078,105.59777811472001,18.779719330530078,105.59777811472001
563005.901344825,2077788.24540812,1.71467,7.08943,0.34028,150.25621,8.90299,3.0,0.0,0.00494,18.7908195161844,105.59787971326371,18.7908195161844,105.59787971326371
563013.431355053,2077267.98288847,1.81996,11.07188,1.51876,374.4769,1.98825,2.0,0.22706,0.01161,18.786117468751193,105.5979345710012,18.786117468751193,105.5979345710012
563014.391573653,2076455.41031122,1.88169,8.31318,0.97555,590.18054,0.0,3.0,0.47301,0.0087,18.778773894277244,105.59791777479485,18.778773894277244,105.59791777479485
563017.215754341,2075938.98050475,2.4697,9.26415,0.0,792.88251,0.0,4.0,0.0,0.0058,18.774106621598325,105.59792811131645,18.774106621598325,105.59792811131645
563019.295779326,2075981.92714974,2.50766,8.22575,0.66552,769.64496,0.0,1.0,0.0,0.00578,18.774494684905566,105.59794921516041,18.774494684905566,105.59794921516041
563020.898929535,2076694.44587999,2.23199,6.60166,0.44067,533.74921,0.0,5.0,4.31969,0.01057,18.780933957881096,105.59798713868737,18.780933957881096,105.59798713868737
563034.9030733,2076446.09076672,1.73166,9.02005,1.05157,614.05042,0.0,4.0,0.47301,0.00862,18.778689046917005,105.59811209501872,18.778689046917005,105.59811209501872
563037.244099373,2078511.32414464,0.0,0.0,0.0,21.57553,12.45631,4.0,0.0,0.00189,18.797353308835127,105.5982002003137,18.797353308835127,105.5982002003137
563040.111926272,2077407.03113022,1.41264,7.26859,0.54278,366.3078,1.69498,3.0,0.18406,0.00978,18.787373292463958,105.59819216909835,18.787373292463958,105.59819216909835
563042.571294726,2077579.94593928,2.33022,6.5203,0.41473,345.20853,3.548,5.0,0.20177,0.00671,18.78893591738904,105.59822102280037,18.78893591738904,105.59822102280037
563044.41108724,2077117.92533194,2.35303,7.65715,0.85516,443.48083,0.55479,3.0,1.80317,0.01249,18.784760397551203,105.59822373840666,18.784760397551203,105.59822373840666
563048.534553641,2076267.5688501,2.74216,8.6998,0.84323,683.13062,0.0,4.0,0.0,0.00676,18.777075257788,105.59823573999854,18.777075257788,105.59823573999854
563048.600028104,2077161.01636936,1.07226,11.09788,1.84341,431.78027,0.58183,2.0,0.98529,0.01228,18.785149701175353,105.5982648601941,18.785149701175353,105.5982648601941
563058.828250034,2076075.20750329,1.50058,5.79421,0.35567,757.45178,0.0,6.0,0.0,0.00583,18.775336497176312,105.59832727276475,18.775336497176312,105.59832727276475
563060.9675941,2078818.88385568,0.0,0.0,0.0,69.07541,13.07388,4.0,0.0,0.00268,18.80013212315037,105.59843514176113,18.80013212315037,105.59843514176113
563066.480190555,2078797.34135841,1.09176,6.71119,0.0,84.25515,13.31554,4.0,0.0,0.00269,18.799937267616514,105.59848676484282,18.799937267616514,105.59848676484282
563070.382126863,2077896.9146005,1.29215,13.46605,0.0,68.22783,10.52616,1.0,0.0,0.00454,18.79179964256224,105.5984950335723,18.79179964256224,105.5984950335723
563070.624769495,2076461.47608339,2.09925,8.60426,0.89509,651.65607,0.0,4.0,0.60879,0.00847,18.778827005044516,105.59845152059212,18.778827005044516,105.59845152059212
563077.514169476,2078664.13680641,1.30513,8.17147,0.59459,150.25621,13.83492,3.0,0.0,0.00234,18.79873311108971,105.59858721483982,18.79873311108971,105.59858721483982
563077.563505394,2077349.09306158,0.87309,6.09705,0.30296,416.69275,0.91341,4.0,0.33898,0.011,18.786848544709173,105.59854568585646,18.786848544709173,105.59854568585646
563078.730794525,2076948.57087136,0.33735,9.32128,0.96214,518.37433,0.0,5.0,4.78556,0.01193,18.78322883045321,105.59854397683573,18.78322883045321,105.59854397683573
563079.712514299,2077764.11480469,0.49643,11.57007,0.0,188.40024,7.30951,2.0,0.04764,0.00572,18.790599194877803,105.59857932822723,18.790599194877803,105.59857932822723
563079.885140879,2076231.48160295,0.49839,6.83502,0.35677,722.13599,0.0,6.0,0.0,0.00638,18.776748170155876,105.59853204654108,18.776748170155876,105.59853204654108
563081.264131397,2076375.14996413,1.1152,6.19786,0.3817,691.25934,0.0,5.0,0.18736,0.00784,18.778046517585945,105.59854971452961,18.778046517585945,105.59854971452961
563081.582502947,2076728.81783287,1.15952,8.1082,0.61359,586.91797,0.0,5.0,6.30724,0.01121,18.781242747322896,105.59856402135692,18.781242747322896,105.59856402135692
563087.791071429,2076579.19577008,1.25739,6.38299,0.33015,628.289,0.0,4.0,2.92908,0.00996,18.779890363705377,105.59861815499237,18.779890363705377,105.59861815499237
563091.357518546,2076428.84290317,1.09274,5.45519,0.2623,672.05273,0.0,6.0,0.39971,0.00819,18.77853145564575,105.59864719581115,18.77853145564575,105.59864719581115
563092.565749304,2076174.48938853,1.15741,6.8183,0.36162,757.45178,0.0,6.0,0.0,0.00617,18.77623272293068,105.59865054268829,18.77623272293068,105.59865054268829
563103.111948164,2076759.77265073,1.56329,7.31349,0.43002,599.1825,0.0,6.0,7.34202,0.01138,18.781521843892996,105.59876928843418,18.781521843892996,105.59876928843418
563110.137330649,2078495.90077222,3.12366,5.84259,0.31608,48.24436,12.78855,5.0,0.0,0.0021,18.797211704294753,105.59889140931584,18.797211704294753,105.59889140931584
563115.715145484,2077510.65658996,1.62571,5.49808,0.25095,422.92996,0.97448,6.0,0.80827,0.00829,18.788307497876087,105.5989128548782,18.788307497876087,105.5989128548782
